city_id,Cloudiness,Country,Humidity,Latitude,Longitude,Temperature (F),Wind Speed,Date,City
365,4,LY,21,31.4451,12.9801,74.48,17.94,1619032961,mizdah
366,100,ES,92,42.7762,-9.0603,57.0,5.41,1619032961,muros
367,0,RU,54,64.3833,-173.3,28.4,4.47,1619032962,provideniya
368,98,TZ,74,-4.9,35.7833,65.89,3.02,1619032685,kondoa
369,100,GL,78,61.994,-49.6678,34.5,5.41,1619032962,paamiut
370,0,BR,70,-6.9811,-34.8339,84.2,9.22,1619032740,cabedelo
371,75,IR,77,37.2061,50.0029,68.0,2.3,1619032963,lahijan
372,62,NG,79,4.9247,6.2642,81.64,7.4,1619032963,yenagoa
373,100,SO,74,2.0371,45.3438,83.89,12.37,1619032964,mogadishu
374,67,BR,75,-4.6667,-44.85,82.33,2.64,1619032964,pocao de pedras
375,2,AU,78,-34.5833,150.8552,51.01,1.01,1619032964,flinders
376,1,US,53,60.5544,-151.2583,46.4,17.27,1619032965,kenai
377,100,CI,79,4.423,-7.3528,82.38,8.9,1619032965,tabou
378,85,RU,64,66.3167,-179.1667,18.36,3.29,1619032965,egvekinot
379,100,RU,96,62.1215,39.3192,36.66,12.12,1619032966,konevo
380,85,AO,68,-10.7073,22.2247,71.26,2.44,1619032967,luau
381,20,CO,52,11.2408,-74.199,95.0,8.05,1619032838,santa marta
382,40,BR,70,-0.0583,-51.1817,86.0,6.91,1619032967,santana
383,100,PH,89,17.0818,122.4157,75.79,5.97,1619032968,dicabisagan
384,75,US,52,44.9,-89.7668,39.2,3.44,1619032968,marathon
385,100,RU,37,52.1352,113.4974,32.0,15.66,1619032968,smolenka
386,39,BR,57,-13.2286,-39.5047,85.69,3.67,1619032969,mutuipe
387,20,US,73,20.8947,-156.47,78.8,6.53,1619032969,kahului
388,95,RU,80,50.6132,40.3549,46.56,7.11,1619032970,vorontsovka
389,90,CA,59,48.3835,-77.2328,26.6,13.8,1619032970,senneterre
390,18,MN,40,45.7625,106.2708,48.24,9.26,1619032871,mandalgovi
391,100,ES,90,39.9667,-0.25,55.0,1.99,1619032971,onda
392,100,PH,89,14.0453,124.1694,78.26,7.61,1619032971,pandan
393,1,MX,32,22.8909,-109.9124,86.0,6.91,1619032971,cabo san lucas
394,100,RU,91,51.3223,42.7678,45.0,7.63,1619032972,kamenka
395,58,GB,71,54.2797,-0.4044,43.0,7.29,1619032972,scarborough
396,0,BW,41,-19.6667,22.2667,66.69,6.78,1619032973,nokaneng
397,90,ID,87,-3.3667,135.4833,76.32,2.73,1619032973,nabire
398,0,AR,45,-45.8667,-67.5,62.6,17.27,1619032974,comodoro rivadavia
399,2,ZM,57,-17.2614,27.4618,71.49,4.79,1619032974,sinazongwe
400,0,RU,81,55.2163,38.7626,41.0,4.47,1619032974,peski
401,9,PK,20,27.7384,66.6434,73.0,1.9,1619032975,khuzdar
402,75,RU,93,54.6366,83.3045,28.4,8.95,1619032975,iskitim
403,1,US,23,46.7313,-117.1796,59.0,4.61,1619032976,pullman
404,100,PH,89,13.3068,123.3425,77.23,4.36,1619032976,buluang
405,0,BY,81,53.9,27.5667,48.2,8.95,1619032770,minsk
406,75,BO,78,-17.1167,-63.2333,80.6,13.8,1619032977,mineros
407,73,BR,69,-1.7656,-55.8661,83.98,1.1,1619032977,oriximina
408,0,RU,48,56.801,59.9303,37.4,2.24,1619032978,revda
409,98,UA,73,48.5277,37.7069,49.66,7.65,1619032978,kostyantynivka
410,20,KY,62,19.3667,-81.4167,86.0,12.66,1619032813,west bay
411,4,AU,68,-20.3167,118.5667,68.0,9.22,1619032979,port hedland
412,9,RU,84,54.4299,31.8996,40.46,7.58,1619032980,sobolevo
413,100,IN,29,25.35,78.5333,80.51,5.75,1619032980,khailar
414,95,RU,67,54.3419,101.5036,23.65,3.36,1619032981,kuytun
415,100,RU,91,50.6789,156.125,35.51,8.7,1619032981,severo-kurilsk
416,90,AU,93,-41.45,147.1667,51.01,12.66,1619032981,launceston
417,0,PE,64,-13.7,-76.2167,73.4,25.32,1619032982,pisco
418,90,SE,75,62.487,17.3257,39.99,19.57,1619032982,timra
419,4,JP,80,34.6667,138.95,52.0,3.0,1619032983,shimoda
420,75,CV,78,16.1833,-22.9167,71.6,17.27,1619032983,sal rei
421,40,CN,54,50.2441,127.4902,51.8,15.66,1619032983,heihe
422,100,RU,96,66.0,111.5,2.12,5.17,1619032984,aykhal
423,100,RU,90,57.1516,41.4732,37.81,7.36,1619032984,kaminskiy
424,100,GL,70,72.7868,-56.1549,18.39,6.64,1619032985,upernavik
425,20,IS,65,64.2539,-15.2082,41.0,3.44,1619032985,hofn
426,1,US,44,64.8569,-147.8028,39.0,3.44,1619032985,college
427,90,PA,66,9.2319,-80.0867,86.0,11.99,1619032986,palmas bellas
428,5,MV,69,2.9167,73.5667,82.53,6.85,1619032874,muli
429,31,AR,67,-36.8927,-60.3225,73.99,10.0,1619032986,olavarria
430,100,BR,96,-6.4006,-48.555,74.8,1.77,1619032851,sao geraldo do araguaia
431,57,IR,15,29.106,58.357,80.26,6.64,1619032987,bam
432,75,MU,94,-20.2078,57.7625,77.0,9.22,1619032987,quatre cocos
433,0,AE,78,24.4667,54.3667,80.6,5.75,1619032983,abu dhabi
434,83,AU,86,-41.0667,145.9167,48.99,5.99,1619032988,burnie
435,100,IS,83,64.8945,-23.7142,42.21,6.17,1619032988,olafsvik
436,80,PL,66,50.9728,18.2182,52.0,5.01,1619032989,kluczbork
437,20,GR,44,37.9795,23.7162,61.0,2.42,1619032704,athens
438,89,RU,90,45.2333,147.8833,30.99,12.12,1619032989,kurilsk
439,0,BW,44,-23.1862,27.4886,66.11,6.51,1619032990,machaneng
440,0,OM,41,22.5667,59.5289,85.82,9.95,1619032990,sur
441,100,RU,95,51.2328,48.7659,40.46,17.2,1619032991,dergachi
442,38,LY,27,31.6682,20.2521,68.79,11.68,1619032697,suluq
443,40,EC,65,-2.4667,-78.1667,77.0,10.36,1619032991,sucua
444,100,RU,94,69.3,139.9,1.78,5.3,1619032992,deputatskiy
445,5,MM,34,23.6333,94.4167,75.18,1.48,1619032992,mawlaik
446,96,ET,32,12.5058,39.5228,62.91,4.38,1619032992,korem
447,80,VN,95,15.1167,108.8,75.42,4.54,1619032993,quang ngai
448,0,IQ,32,33.3406,44.4009,84.2,4.61,1619032993,baghdad
449,90,CN,94,26.5833,106.7167,60.8,4.47,1619032994,guiyang
450,100,RU,96,60.8953,131.9608,11.62,2.66,1619032994,amga
451,0,PR,83,18.0072,-65.8993,84.0,7.0,1619032994,maunabo
452,40,IN,61,25.5667,84.6667,80.6,5.95,1619032995,arrah
453,0,NA,24,-24.1333,19.1167,68.92,8.68,1619032995,aranos
454,100,MG,86,-21.2167,48.3333,72.9,2.3,1619032996,mananjary
455,0,LY,67,32.767,22.6367,59.45,5.88,1619032996,darnah
456,8,JP,61,32.1906,130.0228,60.51,5.35,1619032996,ushibuka
457,99,CA,58,68.3499,-133.7218,21.2,20.71,1619032997,inuvik
458,100,RU,92,69.4865,88.3972,11.89,8.75,1619032997,talnakh
459,40,SE,70,63.2909,18.7153,41.0,9.22,1619032997,ornskoldsvik
460,99,PG,83,-2.6741,141.3028,77.36,4.56,1619032998,vanimo
461,100,RU,59,63.3667,47.9167,45.01,13.69,1619032998,blagoyevo
462,91,CN,96,26.5911,111.8474,68.77,3.56,1619032999,qiyang
463,86,EG,18,24.0934,32.907,94.28,16.33,1619032999,aswan
464,100,RU,81,54.8092,36.3075,39.2,6.71,1619033000,detchino
465,26,UY,66,-34.4833,-54.3333,71.85,16.33,1619033000,rocha
466,16,GB,61,57.4667,-1.7833,44.01,9.22,1619033000,boddam
467,0,IR,68,37.3807,55.4916,71.6,6.91,1619033001,kalaleh
468,94,AO,90,-7.6087,15.0613,68.92,2.08,1619033001,uige
469,12,RU,97,62.5353,113.9611,2.98,3.8,1619033001,mirnyy
470,90,MX,52,15.7432,-96.4661,91.99,9.22,1619033002,pochutla
471,60,GB,57,57.4129,-6.1942,46.0,1.01,1619033002,portree
472,1,US,6,37.1041,-113.5841,78.8,26.46,1619033003,saint george
473,1,US,57,21.3906,-158.1547,80.6,5.75,1619033003,nanakuli
474,0,BR,43,-30.9828,-54.6731,79.88,10.27,1619033004,dom pedrito
475,90,US,82,36.6177,-121.9166,53.6,6.91,1619033004,pacific grove
476,75,BR,74,-0.1303,-67.0892,86.0,3.44,1619033004,sao gabriel da cachoeira
477,94,NE,7,18.7369,7.3853,93.33,6.38,1619033005,arlit
478,1,US,48,37.9333,-121.3011,72.0,3.44,1619033005,san joaquin
479,16,RU,96,56.4915,103.96,7.38,0.65,1619033006,shestakovo
480,96,AU,89,-37.8811,147.981,44.01,9.42,1619033006,lakes entrance
481,100,CN,25,38.4953,102.1739,57.33,3.51,1619033007,jinchang
482,96,KZ,37,45.3167,55.2,50.76,23.53,1619033007,beyneu
483,40,CL,67,-39.8142,-73.2459,59.0,6.91,1619032838,valdivia
484,90,CA,58,49.7834,-74.8492,23.0,5.75,1619033008,chapais
485,100,CN,35,42.1167,118.7833,50.04,5.99,1619033008,mujiayingzi
486,100,RU,93,56.8479,124.9104,23.04,11.86,1619033008,chulman
487,12,AO,87,-8.8368,13.2343,80.53,7.58,1619032951,luanda
488,75,CA,43,49.1215,-85.8403,33.8,8.05,1619033009,manitouwadge
489,38,EG,26,28.419,30.7792,73.58,22.12,1619033009,matay
490,10,RU,80,58.0425,65.2726,37.6,4.68,1619033010,tavda
491,0,BR,78,-5.8092,-61.3003,82.4,4.61,1619033010,manicore
492,75,NO,80,69.3913,20.2679,35.6,9.22,1619033011,skibotn
493,0,TR,23,38.5,38.0,59.0,4.61,1619033011,malatya
494,75,NO,80,68.5646,14.9108,33.8,3.44,1619033011,stokmarknes
495,94,CA,67,44.0787,-80.2041,35.01,15.68,1619033012,shelburne
496,1,CA,22,49.2306,-100.0559,57.0,20.71,1619033012,boissevain
497,100,ZA,88,-34.0527,23.3716,65.32,5.21,1619033013,plettenberg bay
498,16,ET,74,9.3094,42.1258,61.39,0.92,1619033013,harer
499,20,MY,83,5.8402,118.1179,80.6,2.3,1619032944,sandakan
500,35,RU,64,69.3833,178.4167,24.85,7.14,1619033014,leningradskiy
501,59,PF,76,-16.7,-151.0167,80.87,14.94,1619033014,fare
502,0,AU,54,-20.7377,116.8463,77.88,8.39,1619032803,karratha
503,35,UZ,78,39.9606,68.3958,45.59,3.06,1619033015,zomin
504,0,KZ,49,47.8043,67.7144,39.92,6.06,1619033015,zhezkazgan
505,100,ES,99,43.2686,-7.5406,55.0,1.99,1619033015,bereda
506,21,ID,71,-5.6667,132.75,83.14,4.34,1619033016,tual
507,100,CN,84,32.3174,121.1855,64.99,15.08,1619033016,juegang
508,9,KZ,60,48.6814,71.6433,37.2,7.96,1619033016,atasu
509,1,US,14,35.1981,-111.6513,62.01,24.16,1619032847,flagstaff
510,71,CA,26,60.7522,-137.5108,41.0,4.61,1619033017,haines junction
511,58,IN,51,28.0667,95.3333,72.84,4.76,1619033018,pasighat
512,3,IN,77,22.2394,68.9678,80.56,11.1,1619033018,dwarka
513,89,PH,76,7.9868,117.0645,81.03,12.1,1619033018,balabac
514,75,CA,47,45.4112,-75.6981,39.0,6.91,1619033019,ottawa
515,100,RU,98,59.5667,150.8,30.54,6.55,1619033019,magadan
516,75,PT,94,37.7167,-25.4333,62.6,14.97,1619033019,vila franca do campo
517,0,NO,87,70.8578,29.0864,39.2,10.36,1619033020,berlevag
518,0,JP,38,35.1,140.1,59.0,12.66,1619033020,kamogawa
519,40,CA,50,47.8169,-79.8664,26.6,9.22,1619033021,englehart
520,100,IN,77,29.85,80.5333,57.51,4.09,1619033021,dharchula
521,95,LK,75,7.4167,81.8167,80.35,1.63,1619033022,kalmunai
522,73,BR,85,-6.5339,-64.3831,82.2,3.4,1619033022,canutama
523,20,JM,70,18.451,-78.1736,86.0,16.11,1619033023,lucea
524,40,ID,83,-8.45,115.6167,77.0,3.44,1619033023,karangasem
525,40,TZ,94,-10.6833,35.65,69.8,1.88,1619033023,songea
526,0,CN,53,24.1877,102.817,59.45,3.47,1619033024,xingyi
527,25,RU,90,53.3224,81.498,26.87,6.93,1619033024,tyumentsevo
528,40,MX,58,21.2311,-86.731,89.6,10.36,1619033025,isla mujeres
529,100,RU,96,66.4167,112.4,0.54,3.27,1619033025,udachnyy
530,75,AU,100,-37.8333,140.7667,50.0,8.05,1619032988,mount gambier
531,0,AU,47,-25.2406,130.9889,53.6,5.75,1619033026,yulara
532,13,CA,25,54.1169,-112.4686,66.2,9.22,1619033026,smoky lake
533,1,US,30,38.421,-121.4238,73.0,3.44,1619032857,laguna
534,75,AI,65,18.217,-63.0578,84.2,18.41,1619033003,the valley
535,22,PR,69,18.0866,-67.1457,84.99,5.99,1619033027,cabo rojo
536,75,GL,29,60.7167,-46.0333,48.2,27.63,1619032960,qaqortoq
537,75,US,78,24.5557,-81.7826,82.99,6.91,1619033027,key west
538,86,BR,76,-4.8278,-42.1686,82.74,1.54,1619033028,campo maior
539,75,US,33,33.5337,-82.1307,75.99,10.36,1619032987,evans
540,100,IN,92,34.1667,77.5833,31.77,3.96,1619033028,leh
541,0,NG,59,7.3706,7.6253,83.71,4.79,1619033029,ankpa
542,75,JP,83,26.185,127.675,71.6,10.36,1619033029,tomigusuku
543,0,AU,94,-28.65,153.6167,57.2,4.61,1619033030,byron bay
544,20,US,66,58.3019,-134.4197,48.2,5.75,1619033030,juneau
545,75,JP,76,35.55,133.2333,46.4,3.44,1619033031,sakaiminato
546,5,NG,51,7.3833,8.5667,88.11,9.26,1619033031,yaan
547,100,CL,97,-35.3333,-72.4167,58.53,18.45,1619033031,constitucion
548,75,EG,24,25.2934,32.554,95.0,3.44,1619033032,esna
549,100,LV,75,56.6048,25.2553,42.01,6.33,1619033033,aizkraukle
550,96,RU,82,50.35,90.5,17.91,5.37,1619033033,mugur-aksy
551,0,RU,68,55.9519,93.1461,19.4,2.24,1619033033,zykovo
552,100,ZM,64,-13.4659,25.0027,68.56,4.09,1619033034,kalengwa
553,90,ID,81,5.5577,95.3222,80.4,8.52,1619033034,banda aceh
554,75,RU,66,54.5703,20.171,46.4,13.42,1619033035,ladushkin
555,72,CN,70,47.8667,88.1167,32.36,7.0,1619033035,altay
556,20,GA,89,-0.7193,8.7815,82.4,3.44,1619033035,port-gentil
557,75,US,93,37.4636,-122.4286,64.99,5.75,1619033036,half moon bay
558,40,CL,82,-33.0393,-71.6273,66.2,8.05,1619032961,valparaiso
559,6,RU,89,53.1333,132.9,25.5,4.88,1619033036,tokur
560,100,RU,86,55.5529,34.9954,41.65,8.97,1619033037,gagarin
561,78,ID,87,-8.1181,111.8935,73.4,0.83,1619033037,boyolangu
562,79,LY,20,29.0331,21.5482,73.49,9.64,1619033038,jalu
563,86,KZ,64,51.6667,75.3667,33.24,10.45,1619033038,ekibastuz
564,95,RU,94,57.3064,88.1667,20.32,4.47,1619033039,teguldet
565,14,ID,88,-7.7431,110.5794,71.62,2.8,1619033039,wedi
566,68,RU,94,53.6667,124.8,30.87,5.08,1619033039,taldan
567,20,IN,83,12.9964,80.2031,82.4,3.44,1619033040,saint thomas mount
