city_id,Cloudiness,Country,Humidity,Latitude,Longitude,Temperature (F),Wind Speed,Date,City
367,0,RU,64,64.3833,-173.3,33.8,13.42,1620353747,provideniya
368,78,TZ,94,-4.9,35.7833,58.53,2.1,1620353747,kondoa
369,92,GL,83,61.994,-49.6678,34.56,2.93,1620353748,paamiut
370,0,BR,94,-6.9811,-34.8339,75.2,4.61,1620353748,cabedelo
371,75,IR,100,37.2061,50.0029,55.4,3.06,1620353748,lahijan
372,100,NG,91,4.9247,6.2642,75.65,2.91,1620353749,yenagoa
373,100,SO,81,2.0371,45.3438,80.02,14.14,1620353749,mogadishu
374,98,BR,97,-4.6667,-44.85,72.57,2.84,1620353750,pocao de pedras
375,98,AU,97,-34.5833,150.8552,68.0,4.0,1620353750,flinders
376,1,US,61,60.5544,-151.2583,50.0,10.36,1620353750,kenai
377,100,CI,85,4.423,-7.3528,77.83,4.72,1620353751,tabou
378,0,RU,71,66.3167,-179.1667,26.76,2.08,1620353751,egvekinot
379,100,RU,92,62.1215,39.3192,42.13,9.73,1620353752,konevo
380,100,AO,72,-10.7073,22.2247,68.56,4.21,1620353752,luau
381,75,CO,78,11.2408,-74.199,84.99,5.75,1620353753,santa marta
382,40,BR,78,-0.0583,-51.1817,82.4,6.91,1620353753,santana
383,81,PH,66,17.0818,122.4157,86.45,4.54,1620353754,dicabisagan
384,1,US,35,44.9,-89.7668,51.8,3.44,1620353754,marathon
385,40,RU,60,52.1352,113.4974,41.0,11.18,1620353754,smolenka
386,33,BR,98,-13.2286,-39.5047,68.32,2.17,1620353755,mutuipe
387,40,US,54,20.8947,-156.47,80.6,9.22,1620353755,kahului
388,100,RU,87,50.6132,40.3549,52.38,5.46,1620353755,vorontsovka
389,75,CA,81,48.3835,-77.2328,37.4,3.44,1620353756,senneterre
390,52,MN,26,45.7625,106.2708,57.72,22.55,1620353756,mandalgovi
391,8,ES,86,39.9667,-0.25,57.99,6.55,1620353757,onda
392,78,PH,70,14.0453,124.1694,85.77,7.94,1620353757,pandan
393,1,MX,53,22.8909,-109.9124,79.0,11.5,1620353757,cabo san lucas
394,100,RU,63,51.3223,42.7678,53.08,12.1,1620353758,kamenka
395,9,GB,88,54.2797,-0.4044,36.0,8.72,1620353708,scarborough
396,7,BW,47,-19.6667,22.2667,61.57,6.11,1620353758,nokaneng
397,41,ID,78,-3.3667,135.4833,83.88,2.04,1620353759,nabire
398,0,AR,93,-45.8667,-67.5,41.0,8.66,1620353759,comodoro rivadavia
399,4,ZM,64,-17.2614,27.4618,66.06,4.76,1620353760,sinazongwe
400,0,RU,87,55.2163,38.7626,42.8,4.47,1620353760,peski
401,34,PK,43,27.7384,66.6434,72.75,1.16,1620353760,khuzdar
402,0,RU,47,54.6366,83.3045,59.0,17.9,1620353761,iskitim
403,90,US,30,46.7313,-117.1796,68.0,14.97,1620353761,pullman
404,96,PH,58,13.3068,123.3425,89.22,1.39,1620353762,buluang
405,0,BY,70,53.9,27.5667,39.2,8.95,1620353524,minsk
406,90,BO,77,-17.1167,-63.2333,57.2,17.27,1620353763,mineros
407,73,BR,89,-1.7656,-55.8661,75.06,2.17,1620353752,oriximina
408,0,RU,70,56.801,59.9303,41.0,5.64,1620353763,revda
409,100,UA,89,48.5277,37.7069,50.74,7.63,1620353763,kostyantynivka
410,20,KY,89,19.3667,-81.4167,82.0,3.44,1620353764,west bay
411,40,AU,74,-20.3167,118.5667,84.2,10.36,1620353715,port hedland
412,3,RU,88,54.4299,31.8996,34.57,7.78,1620353764,sobolevo
413,3,IN,36,25.35,78.5333,87.48,11.7,1620353765,khailar
414,100,RU,67,54.3419,101.5036,38.43,4.41,1620353765,kuytun
415,90,RU,92,50.6789,156.125,37.15,12.28,1620353766,severo-kurilsk
416,90,AU,68,-41.45,147.1667,66.99,11.5,1620353468,launceston
417,90,PE,88,-13.7,-76.2167,66.2,8.05,1620353675,pisco
418,90,SE,80,62.487,17.3257,33.01,8.05,1620353766,timra
419,75,JP,82,34.6667,138.95,66.99,9.22,1620353767,shimoda
420,40,CV,83,16.1833,-22.9167,69.8,12.66,1620353767,sal rei
421,40,CN,62,50.2441,127.4902,51.8,8.95,1620353768,heihe
422,100,RU,84,66.0,111.5,32.02,2.04,1620353768,aykhal
423,100,RU,90,57.1516,41.4732,43.95,6.96,1620353768,kaminskiy
424,27,GL,98,72.7868,-56.1549,18.21,6.51,1620353769,upernavik
425,32,IS,58,64.2539,-15.2082,33.67,11.5,1620353769,hofn
426,75,US,44,64.8569,-147.8028,55.4,18.41,1620353769,college
427,100,PA,83,9.2319,-80.0867,79.0,5.99,1620353770,palmas bellas
428,98,MV,71,2.9167,73.5667,84.34,6.85,1620353770,muli
429,1,AR,70,-36.8927,-60.3225,44.02,3.04,1620353771,olavarria
430,98,BR,96,-6.4006,-48.555,72.5,2.19,1620353771,sao geraldo do araguaia
431,0,IR,30,29.106,58.357,76.01,3.09,1620353771,bam
432,40,MU,94,-20.2078,57.7625,73.4,14.97,1620353772,quatre cocos
433,0,AE,83,24.4667,54.3667,78.8,1.14,1620353654,abu dhabi
434,100,AU,97,-41.0667,145.9167,60.01,8.01,1620353678,burnie
435,23,IS,65,64.8945,-23.7142,34.52,12.59,1620353772,olafsvik
436,100,PL,77,50.9728,18.2182,46.0,8.7,1620353773,kluczbork
437,85,GR,63,37.9795,23.7162,66.0,1.34,1620353491,athens
438,53,RU,47,45.2333,147.8833,51.93,6.89,1620353773,kurilsk
439,2,BW,61,-23.1862,27.4886,60.08,8.28,1620353774,machaneng
440,31,OM,58,22.5667,59.5289,84.36,9.89,1620353774,sur
441,100,RU,60,51.2328,48.7659,50.5,7.76,1620353774,dergachi
442,18,LY,30,31.6682,20.2521,77.02,24.49,1620353775,suluq
443,100,EC,97,-2.4667,-78.1667,67.82,2.46,1620353775,sucua
444,100,RU,88,69.3,139.9,27.39,4.72,1620353776,deputatskiy
445,65,MM,49,23.6333,94.4167,85.05,1.16,1620353776,mawlaik
446,60,ET,77,12.5058,39.5228,55.76,2.24,1620353776,korem
447,100,VN,59,15.1167,108.8,85.93,2.62,1620353777,quang ngai
448,0,IQ,40,33.3406,44.4009,73.4,4.61,1620353523,baghdad
449,90,CN,88,26.5833,106.7167,60.8,6.71,1620353777,guiyang
450,100,RU,51,60.8953,131.9608,44.71,5.95,1620353778,amga
451,24,PR,83,18.0072,-65.8993,78.01,4.0,1620353778,maunabo
452,40,IN,69,25.5667,84.6667,75.2,9.22,1620353778,arrah
453,5,NA,58,-24.1333,19.1167,58.64,7.92,1620353779,aranos
454,51,MG,89,-21.2167,48.3333,68.59,6.33,1620353779,mananjary
455,100,LY,59,32.767,22.6367,70.07,8.39,1620353779,darnah
456,100,JP,95,32.1906,130.0228,60.87,3.09,1620353780,ushibuka
457,100,CA,60,68.3499,-133.7218,37.4,13.8,1620353780,inuvik
458,100,RU,99,69.4865,88.3972,34.16,6.42,1620353781,talnakh
459,95,SE,80,63.2909,18.7153,28.4,6.91,1620353781,ornskoldsvik
460,67,PG,72,-2.6741,141.3028,84.65,6.76,1620353781,vanimo
461,100,RU,77,63.3667,47.9167,37.98,10.27,1620353782,blagoyevo
462,100,CN,84,26.5911,111.8474,76.3,1.41,1620353782,qiyang
463,0,EG,15,24.0934,32.907,85.71,9.44,1620353782,aswan
464,100,RU,100,54.8092,36.3075,37.4,2.24,1620353783,detchino
465,100,UY,79,-34.4833,-54.3333,55.13,8.25,1620353546,rocha
466,20,GB,87,57.4667,-1.7833,43.0,11.5,1620353783,boddam
467,75,IR,100,37.3807,55.4916,59.0,2.93,1620353784,kalaleh
468,94,AO,93,-7.6087,15.0613,64.18,2.75,1620353784,uige
469,99,RU,81,62.5353,113.9611,41.5,6.62,1620353784,mirnyy
470,96,MX,82,15.7432,-96.4661,78.01,3.0,1620353785,pochutla
471,44,GB,78,57.4129,-6.1942,37.99,1.01,1620353785,portree
472,1,US,9,37.1041,-113.5841,89.6,11.5,1620353786,saint george
473,1,US,69,21.3906,-158.1547,78.8,12.66,1620353786,nanakuli
474,0,BR,75,-30.9828,-54.6731,44.1,4.9,1620353641,dom pedrito
475,40,US,72,36.6177,-121.9166,60.8,9.22,1620353787,pacific grove
476,100,BR,95,-0.1303,-67.0892,73.31,1.01,1620353787,sao gabriel da cachoeira
477,14,NE,6,18.7369,7.3853,84.88,4.5,1620353788,arlit
478,1,US,46,37.9333,-121.3011,75.99,17.27,1620353788,san joaquin
479,100,RU,83,56.4915,103.96,37.31,6.35,1620353788,shestakovo
480,17,AU,76,-37.8811,147.981,69.01,1.01,1620353789,lakes entrance
481,100,CN,8,38.4953,102.1739,66.18,3.13,1620353789,jinchang
482,100,KZ,74,45.3167,55.2,54.41,8.61,1620353790,beyneu
483,90,CL,100,-39.8142,-73.2459,35.6,3.44,1620353790,valdivia
484,90,CA,75,49.7834,-74.8492,35.6,2.3,1620353790,chapais
485,10,CN,24,42.1167,118.7833,58.53,27.09,1620353791,mujiayingzi
486,100,RU,79,56.8479,124.9104,36.16,6.82,1620353791,chulman
487,40,AO,88,-8.8368,13.2343,77.0,2.3,1620353701,luanda
488,100,CA,93,49.1215,-85.8403,32.0,1.14,1620353792,manitouwadge
489,0,EG,26,28.419,30.7792,79.7,10.16,1620353771,matay
490,0,RU,57,58.0425,65.2726,43.21,9.37,1620353792,tavda
491,0,BR,100,-5.8092,-61.3003,77.0,1.14,1620353793,manicore
492,20,NO,69,69.3913,20.2679,30.2,1.14,1620353793,skibotn
493,75,TR,55,38.5,38.0,59.0,24.16,1620353793,malatya
494,56,NO,65,68.5646,14.9108,30.99,1.95,1620353794,stokmarknes
495,100,CA,64,44.0787,-80.2041,44.01,4.27,1620353794,shelburne
496,1,CA,29,49.2306,-100.0559,48.99,14.97,1620353794,boissevain
497,0,ZA,89,-34.0527,23.3716,59.58,3.6,1620353795,plettenberg bay
498,100,ET,90,9.3094,42.1258,60.37,2.8,1620353795,harer
499,20,MY,79,5.8402,118.1179,84.2,3.44,1620353796,sandakan
500,19,RU,84,69.3833,178.4167,23.92,8.75,1620353796,leningradskiy
501,1,PF,71,-16.7,-151.0167,82.31,12.19,1620353796,fare
502,45,AU,48,-20.7377,116.8463,82.13,10.98,1620353797,karratha
503,36,UZ,58,39.9606,68.3958,66.51,0.83,1620353797,zomin
504,100,KZ,36,47.8043,67.7144,60.15,10.45,1620353797,zhezkazgan
505,75,ES,88,43.2686,-7.5406,57.2,4.61,1620353798,bereda
506,52,ID,74,-5.6667,132.75,83.93,19.89,1620353798,tual
507,85,CN,68,32.3174,121.1855,72.68,15.32,1620353799,juegang
508,100,KZ,46,48.6814,71.6433,61.7,5.23,1620353799,atasu
509,1,US,12,35.1981,-111.6513,70.0,11.5,1620353731,flagstaff
510,100,CA,46,60.7522,-137.5108,51.8,2.3,1620353799,haines junction
511,84,IN,80,28.0667,95.3333,75.54,1.54,1620353800,pasighat
512,17,IN,72,22.2394,68.9678,82.87,11.45,1620353800,dwarka
513,100,PH,80,7.9868,117.0645,83.19,13.44,1620353801,balabac
514,75,CA,49,45.4112,-75.6981,48.2,5.75,1620353705,ottawa
515,93,RU,67,59.5667,150.8,38.73,6.4,1620353801,magadan
516,75,PT,94,37.7167,-25.4333,62.6,4.61,1620353802,vila franca do campo
517,100,NO,82,70.8578,29.0864,33.33,15.93,1620353802,berlevag
518,75,JP,82,35.1,140.1,68.0,3.44,1620353802,kamogawa
519,90,CA,65,47.8169,-79.8664,41.0,5.75,1620353803,englehart
520,31,IN,43,29.85,80.5333,71.85,1.14,1620353803,dharchula
521,84,LK,77,7.4167,81.8167,81.81,1.74,1620353804,kalmunai
522,50,BR,96,-6.5339,-64.3831,73.22,1.03,1620353804,canutama
523,20,JM,83,18.451,-78.1736,78.8,3.44,1620353805,lucea
524,90,ID,66,-8.45,115.6167,86.0,9.22,1620353805,karangasem
525,20,TZ,88,-10.6833,35.65,62.6,4.61,1620353805,songea
526,100,CN,59,24.1877,102.817,67.48,5.3,1620353806,xingyi
527,100,RU,57,53.3224,81.498,58.66,11.65,1620353806,tyumentsevo
528,20,MX,78,21.2311,-86.731,81.0,9.22,1620353807,isla mujeres
529,100,RU,69,66.4167,112.4,35.06,1.77,1620353807,udachnyy
530,100,AU,63,-37.8333,140.7667,66.2,11.5,1620353807,mount gambier
531,90,AU,33,-25.2406,130.9889,73.4,6.91,1620353808,yulara
532,100,CA,20,54.1169,-112.4686,66.2,10.36,1620353808,smoky lake
533,1,US,46,38.421,-121.4238,71.01,11.5,1620353809,laguna
534,20,AI,69,18.217,-63.0578,78.8,13.8,1620353809,the valley
535,0,PR,96,18.0866,-67.1457,73.99,7.31,1620353809,cabo rojo
536,75,GL,75,60.7167,-46.0333,35.6,4.61,1620353810,qaqortoq
537,40,US,78,24.5557,-81.7826,82.4,8.05,1620353755,key west
538,97,BR,94,-4.8278,-42.1686,73.06,3.62,1620353602,campo maior
539,1,US,43,33.5337,-82.1307,69.8,4.61,1620353810,evans
540,100,IN,54,34.1667,77.5833,44.22,1.81,1620353811,leh
541,100,NG,94,7.3706,7.6253,72.32,7.29,1620353811,ankpa
542,75,JP,89,26.185,127.675,82.4,14.97,1620353812,tomigusuku
543,13,AU,53,-28.65,153.6167,77.0,8.05,1620353812,byron bay
544,90,US,58,58.3019,-134.4197,53.6,6.91,1620353599,juneau
545,90,JP,49,35.55,133.2333,71.6,10.36,1620353813,sakaiminato
546,99,NG,87,7.3833,8.5667,75.38,6.69,1620353813,yaan
547,84,CL,75,-35.3333,-72.4167,55.99,7.9,1620353756,constitucion
548,0,EG,21,25.2934,32.554,84.2,7.38,1620353814,esna
549,53,LV,95,56.6048,25.2553,39.0,5.99,1620353814,aizkraukle
550,94,RU,29,50.35,90.5,55.65,4.43,1620353815,mugur-aksy
551,0,RU,66,55.9519,93.1461,50.0,13.42,1620353815,zykovo
552,32,ZM,77,-13.4659,25.0027,57.99,5.84,1620353815,kalengwa
553,100,ID,70,5.5577,95.3222,83.25,2.26,1620353816,banda aceh
554,0,RU,87,54.5703,20.171,39.2,6.71,1620353816,ladushkin
555,58,CN,24,47.8667,88.1167,68.68,2.3,1620353817,altay
556,100,GA,77,-0.7193,8.7815,80.65,7.2,1620353817,port-gentil
557,90,US,100,37.4636,-122.4286,60.8,12.66,1620353598,half moon bay
558,100,CL,77,-33.0393,-71.6273,60.01,2.86,1620353817,valparaiso
559,100,RU,54,53.1333,132.9,35.26,5.37,1620353818,tokur
560,71,RU,93,55.5529,34.9954,35.89,9.01,1620353818,gagarin
561,96,ID,78,-8.1181,111.8935,81.82,6.64,1620353819,boyolangu
562,29,LY,11,29.0331,21.5482,85.62,8.63,1620353819,jalu
563,100,KZ,42,51.6667,75.3667,57.63,12.5,1620353820,ekibastuz
564,100,RU,75,57.3064,88.1667,59.97,9.4,1620353820,teguldet
565,100,ID,74,-7.7431,110.5794,82.42,3.36,1620353820,wedi
566,96,RU,86,53.6667,124.8,39.96,6.02,1620353821,taldan
567,40,IN,70,12.9964,80.2031,87.01,3.44,1620353821,saint thomas mount
